Tiffany Mays PhD,1,1,100.000000000000
Alicia Durham,1,1,100.000000000000
Nancy Harrison MD,1,1,100.000000000000
Brandi Schroeder,1,1,100.000000000000
Bailey Perry,1,1,100.000000000000
Dorothy Hardy,1,1,100.000000000000
Dr. Sheena Hill,1,1,100.000000000000
Jonathan Andrade MD,1,1,100.000000000000
Adrian Jenkins Jr.,1,1,100.000000000000
Nicolas Hays,1,1,100.000000000000
James Harvey DVM,1,1,100.000000000000
Matthew Paul,2,2,100.000000000000
Danielle Saunders,1,1,100.000000000000
Darren Patterson,1,1,100.000000000000
Heidi Hamilton,2,2,100.000000000000
Miguel Gomez,1,1,100.000000000000
Jackie Gardner,1,1,100.000000000000
Adam Holloway,1,1,100.000000000000
Sarah Sweeney,2,2,100.000000000000
Beth Strickland,1,1,100.000000000000
Ariel Bentley,1,1,100.000000000000
Mrs. Jessica Heath DDS,1,1,100.000000000000
Shannon Bird,1,1,100.000000000000
Carly Martinez MD,1,1,100.000000000000
Stacey Spencer,1,1,100.000000000000
Melinda Macdonald,1,1,100.000000000000
Dr. Lindsay Webster,1,1,100.000000000000
Martha Stafford MD,1,1,100.000000000000
Rose Jordan,1,1,100.000000000000
Terri Arellano,2,2,100.000000000000
Anthony Levy,2,2,100.000000000000
Selena Green,2,2,100.000000000000
Bianca Mason,1,1,100.000000000000
Latoya Ashley,1,1,100.000000000000
Jackie Mcdonald,1,1,100.000000000000
Mallory Ritter,1,1,100.000000000000
Tommy Stone,1,1,100.000000000000
Joy Chandler,1,1,100.000000000000
Anna Mason,2,2,100.000000000000
Alexandra Gonzalez DDS,1,1,100.000000000000
Regina Hensley,1,1,100.000000000000
Denise Hartman,1,1,100.000000000000
Nina Kim,1,1,100.000000000000
Willie Chapman,1,1,100.000000000000
Dakota Davenport,1,1,100.000000000000
Chad Delgado,1,1,100.000000000000
Janice Pratt,1,1,100.000000000000
Shelley Morris,1,1,100.000000000000
Caleb Gordon,2,2,100.000000000000
Holly Rogers,1,1,100.000000000000
Luke Olsen,1,1,100.000000000000
Sara Brock,1,1,100.000000000000
Mrs. Monique Holmes PhD,1,1,100.000000000000
Barbara Winters,1,1,100.000000000000
Jenny Jefferson,1,1,100.000000000000
Adriana Sanchez,1,1,100.000000000000
Dr. Stacy Gilbert,1,1,100.000000000000
Louis Brooks,1,1,100.000000000000
Dr. Amy Walsh,1,1,100.000000000000
Mr. Taylor Bradley MD,1,1,100.000000000000
Dr. William Brown,1,1,100.000000000000
Felicia Aguilar,1,1,100.000000000000
Tiffany Delgado,1,1,100.000000000000
Sean Solis,1,1,100.000000000000
Wendy Roy,1,1,100.000000000000
Tyler Torres MD,1,1,100.000000000000
Brandon Sexton,2,2,100.000000000000
Brad Bailey,1,1,100.000000000000
Sonya Mcneil,1,1,100.000000000000
Ernest Melton,1,1,100.000000000000
Wendy Mcguire,1,1,100.000000000000
Dr. Rebecca Reyes,1,1,100.000000000000
Beverly Cross,1,1,100.000000000000
Joe Estes,1,1,100.000000000000
Keith Nguyen DVM,1,1,100.000000000000
Michelle Melton,3,3,100.000000000000
Jordan Fernandez,1,1,100.000000000000
Mr. Stephen Walker,1,1,100.000000000000
Dr. Lauren Ramos,1,1,100.000000000000
Malik Sanchez,1,1,100.000000000000
Tiffany Conrad,1,1,100.000000000000
Justin Glover,1,1,100.000000000000
Mary Kramer MD,1,1,100.000000000000
Ms. Danielle Gray MD,1,1,100.000000000000
Jorge Franklin,1,1,100.000000000000
Mr. Ralph Perez,1,1,100.000000000000
Dennis Dorsey,1,1,100.000000000000
Troy Whitehead,1,1,100.000000000000
Devin Pierce,1,1,100.000000000000
Rhonda Browning,1,1,100.000000000000
Linda Sampson,1,1,100.000000000000
Dr. Alexander Alvarez DVM,1,1,100.000000000000
Travis Evans IV,1,1,100.000000000000
Rebekah Todd,1,1,100.000000000000
Joseph Brown DDS,1,1,100.000000000000
Cheryl Mack,2,2,100.000000000000
Allen Sims,1,1,100.000000000000
Chad Atkins,1,1,100.000000000000
Kimberly Harmon,3,3,100.000000000000
Manuel Mcmahon,2,2,100.000000000000
Carlos Barrett,1,1,100.000000000000
Latasha Cruz MD,1,1,100.000000000000
Henry Miller DVM,1,1,100.000000000000
Gabriela Keith,1,1,100.000000000000
Keith Phillips IV,1,1,100.000000000000
Holly Norris DDS,1,1,100.000000000000
Michaela Vargas,1,1,100.000000000000
Dr. Mckenzie Raymond MD,1,1,100.000000000000
Tyler Zuniga,2,2,100.000000000000
Garrett Nolan,1,1,100.000000000000
Tracy Swanson MD,1,1,100.000000000000
Joy Salas,1,1,100.000000000000
Phillip Poole,1,1,100.000000000000
Marc Pratt,1,1,100.000000000000
Tracey Rosales,1,1,100.000000000000
Jenna Clarke,2,2,100.000000000000
Nancy Velazquez,1,1,100.000000000000
Regina Grant,1,1,100.000000000000
Allen Arroyo,1,1,100.000000000000
Terry Boyd,1,1,100.000000000000
Ronald Wu,1,1,100.000000000000
Edgar Jones,1,1,100.000000000000
Stanley Williams,1,1,100.000000000000
Maria Mathis,1,1,100.000000000000
Laura Sampson,2,2,100.000000000000
Steven Martin DDS,1,1,100.000000000000
Randall Atkinson,1,1,100.000000000000
Troy Baker PhD,1,1,100.000000000000
Katherine Stein,1,1,100.000000000000
Sherri Torres,2,2,100.000000000000
Rachael Cook,1,1,100.000000000000
Dorothy Santiago,1,1,100.000000000000
Karen Choi,1,1,100.000000000000
Stacy Choi,1,1,100.000000000000
Hector Small,1,1,100.000000000000
Carlos Evans MD,1,1,100.000000000000
Tanya Mcdaniel,1,1,100.000000000000
Lydia Hill,1,1,100.000000000000
Louis Key,1,1,100.000000000000
Jessica Macdonald,2,2,100.000000000000
Stacey Juarez,1,1,100.000000000000
Cathy Pena,2,2,100.000000000000
Sharon Foster DVM,1,1,100.000000000000
Maria Franklin,2,2,100.000000000000
Raymond Drake,3,3,100.000000000000
Susan Walsh,3,3,100.000000000000
Hannah Krause,1,1,100.000000000000
Henry Garrett,1,1,100.000000000000
Gina Gallegos,1,1,100.000000000000
Louis Baker,1,1,100.000000000000
Bethany Park,2,2,100.000000000000
Madeline Fowler,1,1,100.000000000000
Mr. David Rosario,1,1,100.000000000000
Joshua Reilly,3,3,100.000000000000
Luke Colon,1,1,100.000000000000
Brad Tucker,1,1,100.000000000000
Nancy Glover,1,1,100.000000000000
Justin Stevens Jr.,1,1,100.000000000000
Mr. Bradley Melendez DDS,1,1,100.000000000000
Colin Wilcox,1,1,100.000000000000
Jeanette Dougherty,1,1,100.000000000000
Jacqueline Wheeler,3,3,100.000000000000
Christopher Johnson Jr.,2,2,100.000000000000
Adriana Clark,1,1,100.000000000000
Terry Fowler,1,1,100.000000000000
Richard Tanner,1,1,100.000000000000
Mr. Kevin Espinoza,1,1,100.000000000000
Henry Kerr,1,1,100.000000000000
Mrs. Melissa Orr DDS,1,1,100.000000000000
Ricky Rush,1,1,100.000000000000
Amber Nichols,2,2,100.000000000000
Rachel Phillips MD,1,1,100.000000000000
Cassandra Murphy,2,2,100.000000000000
Perry Tanner,1,1,100.000000000000
Noah Ochoa,1,1,100.000000000000
Grace Freeman PhD,1,1,100.000000000000
Ricky Wright,4,4,100.000000000000
Jeremy Dyer,2,2,100.000000000000
Mikayla Adams,1,1,100.000000000000
Cassidy Conner,1,1,100.000000000000
Raven Garcia,1,1,100.000000000000
Anne Hopkins,1,1,100.000000000000
Austin Cameron,1,1,100.000000000000
Mr. Chad Bowers MD,1,1,100.000000000000
Juan Padilla,2,2,100.000000000000
Jane Cooper,3,3,100.000000000000
Katie Ferguson,1,1,100.000000000000
Logan Camacho,1,1,100.000000000000
Tracey Walsh,1,1,100.000000000000
Ashley Rodgers MD,1,1,100.000000000000
Gail Pacheco,1,1,100.000000000000
Annette Lambert,1,1,100.000000000000
Barbara Barnett,1,1,100.000000000000
Vickie Mejia,1,1,100.000000000000
Claudia Ward,1,1,100.000000000000
Brenda Bass,2,2,100.000000000000
Ruth Robertson,1,1,100.000000000000
Loretta King,1,1,100.000000000000
Nancy Bradford,1,1,100.000000000000
Jasmine Meza,1,1,100.000000000000
Lee Stewart,2,2,100.000000000000
Cody Quinn,2,2,100.000000000000
Katherine Blake,2,2,100.000000000000
Kelly Petersen,2,2,100.000000000000
Jesus Olsen,1,1,100.000000000000
Connie Johnston,1,1,100.000000000000
Jared Hunt,1,1,100.000000000000
Stanley Gillespie,1,1,100.000000000000
Chris Levine,1,1,100.000000000000
Ruben Mason,1,1,100.000000000000
Carrie Sanders,1,1,100.000000000000
Alison Davidson,2,2,100.000000000000
Tammy Rowe,1,1,100.000000000000
Robin Baxter,1,1,100.000000000000
Chelsey Klein,1,1,100.000000000000
Kathy Mccarty,1,1,100.000000000000
Alicia Howe,2,2,100.000000000000
Victor Guerrero,1,1,100.000000000000
Lance Butler,1,1,100.000000000000
Johnny Dillon,1,1,100.000000000000
Dr. Keith Fuentes,1,1,100.000000000000
Cheryl Long,3,3,100.000000000000
Felicia Nichols,3,3,100.000000000000
Hannah Montes,2,2,100.000000000000
Seth Guzman,1,1,100.000000000000
Kendra Tyler,1,1,100.000000000000
Sheri Parks,1,1,100.000000000000
Evelyn Bates,1,1,100.000000000000
Darrell Fernandez,3,3,100.000000000000
Ivan Turner,1,1,100.000000000000
Sheri Hanson,1,1,100.000000000000
Katherine Carpenter,1,1,100.000000000000
Savannah Moon,1,1,100.000000000000
Jonathon Hughes,2,2,100.000000000000
Shaun Cannon,1,1,100.000000000000
Arthur Taylor,4,4,100.000000000000
Eric Mack,1,1,100.000000000000
Jesse Spears,2,2,100.000000000000
Ann Sellers,1,1,100.000000000000
Stacey Reese,1,1,100.000000000000
Diane Gamble,1,1,100.000000000000
Jose Kaufman,1,1,100.000000000000
Devon Horn,1,1,100.000000000000
Yvonne Clarke,1,1,100.000000000000
Todd Austin,2,2,100.000000000000
Alice Chavez,1,1,100.000000000000
Kathleen Mendez,2,2,100.000000000000
Jody Vazquez,1,1,100.000000000000
Jodi Maynard,1,1,100.000000000000
Nancy Allen DDS,1,1,100.000000000000
Cynthia Calderon,1,1,100.000000000000
Dr. Cynthia Johnson,1,1,100.000000000000
Devin Maddox,1,1,100.000000000000
Crystal Pacheco,1,1,100.000000000000
Latoya Waters,1,1,100.000000000000
Deanna Harper,1,1,100.000000000000
Brady Lawrence,1,1,100.000000000000
Mikayla Klein,1,1,100.000000000000
Glenn Murray,1,1,100.000000000000
Christian Gaines,1,1,100.000000000000
Shane Robertson,1,1,100.000000000000
Gerald Woodard,1,1,100.000000000000
Steven Hale,3,3,100.000000000000
Brett Keller,2,2,100.000000000000
Debbie Wright,1,1,100.000000000000
Monica Ashley,1,1,100.000000000000
Tricia Martin,1,1,100.000000000000
Calvin Conley,1,1,100.000000000000
Joe Lara,1,1,100.000000000000
Johnny Paul,1,1,100.000000000000
Lisa Stafford,1,1,100.000000000000
Bridget Gentry,1,1,100.000000000000
Jodi Lam,1,1,100.000000000000
Xavier Crawford,1,1,100.000000000000
Mrs. Hannah Nguyen,1,1,100.000000000000
Mr. Kenneth Campbell,1,1,100.000000000000
Vincent Hale,2,2,100.000000000000
Richard Patterson MD,1,1,100.000000000000
Diane Fisher,2,2,100.000000000000
Kristen Moreno,1,1,100.000000000000
Crystal Curry,1,1,100.000000000000
Dorothy Meyer,1,1,100.000000000000
Mrs. Ashley Jennings MD,1,1,100.000000000000
Brett Copeland,1,1,100.000000000000
Steven Williams MD,1,1,100.000000000000
Dr. Tammy Barton,1,1,100.000000000000
Jonathan Jacobs PhD,1,1,100.000000000000
Kerry Baker,1,1,100.000000000000
Aaron May,2,2,100.000000000000
Robyn Stanton,1,1,100.000000000000
Kathryn Sanders,2,2,100.000000000000
Wesley Lucero,1,1,100.000000000000
Craig George,1,1,100.000000000000
Alejandro Garner,1,1,100.000000000000
Caitlin Harding,1,1,100.000000000000
Jordan Garner,1,1,100.000000000000
Mackenzie Cox,1,1,100.000000000000
Stanley Ward,2,2,100.000000000000
Tracy Mcdowell,1,1,100.000000000000
Jack Wheeler,2,2,100.000000000000
Rachel Hubbard,1,1,100.000000000000
Dr. Kevin Martinez,1,1,100.000000000000
Chelsea Dalton,1,1,100.000000000000
Howard Cline,1,1,100.000000000000
Carolyn Hudson,1,1,100.000000000000
Dr. Colleen Wade,1,1,100.000000000000
Franklin Nelson,1,1,100.000000000000
Rodney Hunter,1,1,100.000000000000
Joanne Sellers,1,1,100.000000000000
Tyler Christian,1,1,100.000000000000
Natasha Schultz,1,1,100.000000000000
Gina Singh,1,1,100.000000000000
Mr. David Patrick,1,1,100.000000000000
Karen Pham,1,1,100.000000000000
Chelsea Atkinson,1,1,100.000000000000
Tami Parrish,2,2,100.000000000000
Chad Cooke,1,1,100.000000000000
Timothy Mcbride,1,1,100.000000000000
Earl Spencer,1,1,100.000000000000
Natalie Myers,2,2,100.000000000000
Stacy Tyler PhD,1,1,100.000000000000
Holly Atkinson,2,2,100.000000000000
Brett Shields,1,1,100.000000000000
Julie Yates DVM,1,1,100.000000000000
Kristen Hamilton,1,1,100.000000000000
Brad Richardson,1,1,100.000000000000
Martin Mclean,1,1,100.000000000000
Bethany Sawyer,1,1,100.000000000000
Charles Bryan,1,1,100.000000000000
Glen Hill,1,1,100.000000000000
Jimmy Mendez,3,3,100.000000000000
Lawrence Watts,1,1,100.000000000000
Lindsey Diaz,1,1,100.000000000000
Robin Lambert,2,2,100.000000000000
Dr. Linda Barnett,1,1,100.000000000000
Linda Patrick,4,4,100.000000000000
Kellie Larson,1,1,100.000000000000
Randall Stephenson,1,1,100.000000000000
Tara Compton,1,1,100.000000000000
Randy Joseph,1,1,100.000000000000
Wanda Fitzpatrick,1,1,100.000000000000
Alex Ramirez,2,2,100.000000000000
Daniel Houston MD,1,1,100.000000000000
Jose Chaney,1,1,100.000000000000
Linda Hendricks,1,1,100.000000000000
Cole Long,1,1,100.000000000000
Dawn Orr,1,1,100.000000000000
Mrs. Stephanie Warren,1,1,100.000000000000
Amy Mcclain,1,1,100.000000000000
Krystal Leon,2,2,100.000000000000
Chloe West,1,1,100.000000000000
Mrs. Nicole Williams PhD,1,1,100.000000000000
Tonya Gordon,1,1,100.000000000000
Luke Garza,1,1,100.000000000000
Mr. Daniel Shelton MD,1,1,100.000000000000
Mary Hardy,3,3,100.000000000000
George Salas,1,1,100.000000000000
Angela Williams MD,1,1,100.000000000000
Stacy Baker DDS,1,1,100.000000000000
Katherine Molina,2,2,100.000000000000
Craig Cantrell,2,2,100.000000000000
Troy Trevino,1,1,100.000000000000
Tom George,2,2,100.000000000000
Dr. Nicholas Thompson Jr.,1,1,100.000000000000
Julian Jordan,1,1,100.000000000000
Robyn Rodriguez,1,1,100.000000000000
Penny Wolfe,1,1,100.000000000000
Dr. Colleen Silva,1,1,100.000000000000
Krista Rich,1,1,100.000000000000
Crystal Gamble,1,1,100.000000000000
Cody Wilkerson,1,1,100.000000000000
Oscar Soto,1,1,100.000000000000
Alexa Parker,1,1,100.000000000000
Bethany Silva,1,1,100.000000000000
Dr. Katelyn Hinton,1,1,100.000000000000
Audrey Ortiz,2,2,100.000000000000
Gregory Rush,1,1,100.000000000000
Kevin Mercer,2,2,100.000000000000
Austin Levy,1,1,100.000000000000
Alvin Moore,1,1,100.000000000000
Sean Harper PhD,1,1,100.000000000000
Andre James,2,2,100.000000000000
Danny Melendez,1,1,100.000000000000
Mikayla Dawson,1,1,100.000000000000
Benjamin Roman,1,1,100.000000000000
Traci Garcia,3,3,100.000000000000
Destiny Baker,2,2,100.000000000000
Kaitlyn Mccoy,1,1,100.000000000000
Carlos Swanson,1,1,100.000000000000
Kristen Orozco,1,1,100.000000000000
Mrs. Diana Brown,1,1,100.000000000000
Katelyn Cole,2,2,100.000000000000
Juan Hendrix,1,1,100.000000000000
David Huffman Jr.,1,1,100.000000000000
Rachael Page,1,1,100.000000000000
Arthur Bradshaw,1,1,100.000000000000
Ann Parker DDS,1,1,100.000000000000
Bryce Knight,1,1,100.000000000000
Ms. Krista Hutchinson,1,1,100.000000000000
Erika Norton,1,1,100.000000000000
Madison Little,1,1,100.000000000000
Curtis Wagner,1,1,100.000000000000
Paul Velazquez,2,2,100.000000000000
Nicole Perry DDS,1,1,100.000000000000
Erik Houston,1,1,100.000000000000
Oscar Wong,1,1,100.000000000000
Sean Saunders,3,3,100.000000000000
Miranda Sims,1,1,100.000000000000
Kim Hood,1,1,100.000000000000
Katelyn Hayes,1,1,100.000000000000
Travis Mclaughlin,1,1,100.000000000000
Melvin Bridges,2,2,100.000000000000
Karl Ellis,1,1,100.000000000000
Yesenia Day,1,1,100.000000000000
Debra Pitts,1,1,100.000000000000
Roger Day,1,1,100.000000000000
Mr. Jerry Washington,1,1,100.000000000000
Cody Keller,2,2,100.000000000000
Anne Solomon,1,1,100.000000000000
Drew Cunningham,1,1,100.000000000000
Johnny Dennis,1,1,100.000000000000
Alexis Nielsen,1,1,100.000000000000
Philip Molina,1,1,100.000000000000
Erin Oconnell,1,1,100.000000000000
Derek Sims,1,1,100.000000000000
Debra Poole,1,1,100.000000000000
Caitlin Shaffer,1,1,100.000000000000
Breanna Calderon,2,2,100.000000000000
Lee Fernandez,1,1,100.000000000000
Alison Beck,1,1,100.000000000000
Dave Hughes,1,1,100.000000000000
Alan Aguirre,1,1,100.000000000000
Debbie Williams MD,1,1,100.000000000000
Dawn Nicholson,1,1,100.000000000000
Beth Arroyo,1,1,100.000000000000
Kyle Merritt,1,1,100.000000000000
Randall Edwards,1,1,100.000000000000
Dawn Guerra,1,1,100.000000000000
Tim Walker,1,1,100.000000000000
Mr. Kyle Jordan,1,1,100.000000000000
Mr. Brian Ramirez,1,1,100.000000000000
Lindsey Nichols,3,3,100.000000000000
Blake Webb,2,2,100.000000000000
Gina Mullins,2,2,100.000000000000
Spencer Ortiz,1,1,100.000000000000
Teresa Mejia,2,2,100.000000000000
Megan Roach,2,2,100.000000000000
Frederick Bass,1,1,100.000000000000
Mr. Joshua Knapp,1,1,100.000000000000
Anita West,1,1,100.000000000000
Hunter Collins,1,1,100.000000000000
Amanda Esparza,1,1,100.000000000000
Kristi Marsh,2,2,100.000000000000
Clifford Hamilton,2,2,100.000000000000
Raymond Richardson,1,1,100.000000000000
Robin Weeks,1,1,100.000000000000
Preston Davidson,1,1,100.000000000000
Darren Wells,2,2,100.000000000000
Grant Blanchard MD,1,1,100.000000000000
Ashley Lewis DDS,1,1,100.000000000000
Lauren Koch,2,2,100.000000000000
Mr. Robert Finley,1,1,100.000000000000
Sandy Thomas DVM,1,1,100.000000000000
Roger Rosario,1,1,100.000000000000
Glenn Li,1,1,100.000000000000
Alejandra Morgan,1,1,100.000000000000
Ryan James MD,1,1,100.000000000000
Dr. Julie Orozco PhD,1,1,100.000000000000
Gregory Mcgrath,1,1,100.000000000000
Edgar Nolan,1,1,100.000000000000
Sonia Silva,1,1,100.000000000000
Derrick Bolton,1,1,100.000000000000
Leslie Willis DDS,1,1,100.000000000000
Ashlee Stevens,1,1,100.000000000000
Vanessa Steele,2,2,100.000000000000
Melinda Allison,1,1,100.000000000000
Natasha Goodwin,1,1,100.000000000000
Madeline Wells,1,1,100.000000000000
Angel Russo,1,1,100.000000000000
Yvonne Jimenez,1,1,100.000000000000
Cassidy Ramos,1,1,100.000000000000
Mr. John Mccullough,1,1,100.000000000000
Anne Grimes,1,1,100.000000000000
Joshua Smith PhD,2,2,100.000000000000
Darren Wood,2,2,100.000000000000
Mrs. Latasha Hudson,1,1,100.000000000000
Henry Estrada,1,1,100.000000000000
Carolyn Holloway,1,1,100.000000000000
Ronald Hatfield,1,1,100.000000000000
Juan Hale,2,2,100.000000000000
Juan Buchanan,2,2,100.000000000000
Suzanne Mcdowell,1,1,100.000000000000
Helen Frazier,1,1,100.000000000000
Jasmine Lynch,2,2,100.000000000000
Keith Potter,1,1,100.000000000000
Kaylee Watts,1,1,100.000000000000
Corey Larson III,1,1,100.000000000000
Maxwell Acevedo,1,1,100.000000000000
Gregory Jimenez DDS,1,1,100.000000000000
Miranda Swanson,1,1,100.000000000000
Chloe Farley,1,1,100.000000000000
Geoffrey Sutton,1,1,100.000000000000
Curtis Robbins,3,3,100.000000000000
Jeffery Newton,1,1,100.000000000000
Miss Kimberly Cooper DVM,1,1,100.000000000000
Tracey Duran,1,1,100.000000000000
Valerie Levy,2,2,100.000000000000
Robyn Wilson,3,3,100.000000000000
Joan Keller,1,1,100.000000000000
Manuel Marsh,1,1,100.000000000000
Karl Reyes,1,1,100.000000000000
Chad Bridges,2,2,100.000000000000
Emily Berry,2,2,100.000000000000
Katherine Mendoza DDS,1,1,100.000000000000
Dr. Nathaniel Rojas,1,1,100.000000000000
Harold Jensen,1,1,100.000000000000
Rebekah Cohen,1,1,100.000000000000
Jason Jimenez,3,3,100.000000000000
Phyllis Cisneros,1,1,100.000000000000
Jesus Shelton,1,1,100.000000000000
Hayden Barton,1,1,100.000000000000
Grant Cortez,1,1,100.000000000000
Kathleen Park,1,1,100.000000000000
Jesus Collins Jr.,1,1,100.000000000000
Dr. Kathryn Dunn,1,1,100.000000000000
Lauren Welch,2,2,100.000000000000
Miss Theresa Thompson DDS,1,1,100.000000000000
Wesley Caldwell,1,1,100.000000000000
Crystal Villanueva,1,1,100.000000000000
Jonathan Kerr,3,3,100.000000000000
Theresa Ruiz,1,1,100.000000000000
Dr. Linda Macias,1,1,100.000000000000
Kendra Ware,1,1,100.000000000000
Summer Swanson,1,1,100.000000000000
Jimmy Gilmore,1,1,100.000000000000
Richard Cochran,2,2,100.000000000000
Lauren Suarez,1,1,100.000000000000
Erika Mcdowell,1,1,100.000000000000
Sara Soto,1,1,100.000000000000
Krystal Lutz,1,1,100.000000000000
Howard Trevino,1,1,100.000000000000
Gerald Carroll,1,1,100.000000000000
Catherine Snow,1,1,100.000000000000
Mr. Antonio Vasquez Jr.,1,1,100.000000000000
Glen Roberson,1,1,100.000000000000
Christopher Griffin MD,1,1,100.000000000000
Kristi Bond,1,1,100.000000000000
Gina Harrington,1,1,100.000000000000
Shirley Lopez,3,3,100.000000000000
Jermaine Kennedy,1,1,100.000000000000
Kelli Williams MD,1,1,100.000000000000
Charlene Hoffman,1,1,100.000000000000
Dr. Kelly Morgan DVM,1,1,100.000000000000
Kenneth Watson MD,1,1,100.000000000000
Mrs. Jennifer Burke MD,1,1,100.000000000000
Chelsea Knox,1,1,100.000000000000
Mr. Michael Gilmore,1,1,100.000000000000
Dr. Maria Stone,1,1,100.000000000000
Brian Malone,3,3,100.000000000000
Mrs. Veronica Ward,1,1,100.000000000000
Angela Payne,6,6,100.000000000000
Randall Padilla,2,2,100.000000000000
Calvin Roberts,3,3,100.000000000000
Albert Mcgee,1,1,100.000000000000
Shelly Watkins,1,1,100.000000000000
Mrs. Angela Kim,1,1,100.000000000000
Johnathan Alexander,1,1,100.000000000000
Peggy Watson,1,1,100.000000000000
Juan Gregory,2,2,100.000000000000
Taylor Delgado,2,2,100.000000000000
Cole Berry,2,2,100.000000000000
Jay Stevenson,1,1,100.000000000000
Andrea Hammond,1,1,100.000000000000
Kristi Fry,1,1,100.000000000000
Mrs. Jacqueline Crawford,1,1,100.000000000000
Leslie Kelley,1,1,100.000000000000
Kyle Tapia,2,2,100.000000000000
Stacy Hubbard,1,1,100.000000000000
Bethany Gonzales,2,2,100.000000000000
Jean Whitney,1,1,100.000000000000
Jacob Levy,1,1,100.000000000000
Carl Morrow,1,1,100.000000000000
Judy Holmes,1,1,100.000000000000
Mckenzie Crane,1,1,100.000000000000
Billy Holt,1,1,100.000000000000
Steven Rojas,2,2,100.000000000000
Caroline Stephenson,1,1,100.000000000000
Jeffrey Rush,1,1,100.000000000000
Erik Sawyer,1,1,100.000000000000
Dwayne Sanders,2,2,100.000000000000
Ricky Griffith,1,1,100.000000000000
Alec Jordan,1,1,100.000000000000
Sandy Scott,3,3,100.000000000000
Zachary Cabrera,1,1,100.000000000000
Ralph Larson,1,1,100.000000000000
Marcus Manning,1,1,100.000000000000
Lori Norton,3,3,100.000000000000
Tanner Sharp,1,1,100.000000000000
Francisco Valencia,1,1,100.000000000000
Bryce Vargas,1,1,100.000000000000
Sara Mccullough,1,1,100.000000000000
Shelley Cooper,1,1,100.000000000000
Kaitlyn Beltran,1,1,100.000000000000
Mr. Alan Stanley,1,1,100.000000000000
Christie Esparza,1,1,100.000000000000
Kayla Proctor,1,1,100.000000000000
Jorge Huynh,1,1,100.000000000000
Carol Flores,1,1,100.000000000000
Tanner Dean,1,1,100.000000000000
Carmen Howell,1,1,100.000000000000
Renee Bender,1,1,100.000000000000
Drew Horn,1,1,100.000000000000
Mr. Earl Hodge,1,1,100.000000000000
Jennifer Anderson MD,2,2,100.000000000000
Mr. Timothy Jennings PhD,1,1,100.000000000000
Aaron Duffy,1,1,100.000000000000
Lucas Jacobs,2,2,100.000000000000
Jeremy Hopkins,2,2,100.000000000000
Daniel Chaney,1,1,100.000000000000
Jaime Walker,2,2,100.000000000000
Frederick Burton,1,1,100.000000000000
Connie Barker,1,1,100.000000000000
Kelsey Lowe,1,1,100.000000000000
Kayla Larsen,1,1,100.000000000000
Kirsten Mann,1,1,100.000000000000
Luis Rose,1,1,100.000000000000
Benjamin Taylor MD,1,1,100.000000000000
Riley Russo,1,1,100.000000000000
Ivan Flowers,1,1,100.000000000000
Shelley Palmer,1,1,100.000000000000
Stacie Garcia,2,2,100.000000000000
Katrina Miles,3,3,100.000000000000
Danielle Williams DVM,1,1,100.000000000000
Tony Mcdowell,1,1,100.000000000000
Mrs. Samantha Vega,1,1,100.000000000000
Maurice Pena,1,1,100.000000000000
Dr. Rebecca Cox,1,1,100.000000000000
Beverly Walsh,1,1,100.000000000000
Donna White MD,1,1,100.000000000000
Janice Reyes DVM,1,1,100.000000000000
Marvin Leonard,1,1,100.000000000000
Toni Harmon,1,1,100.000000000000
Drew Oconnell,1,1,100.000000000000
Glen Cohen,1,1,100.000000000000
Vanessa Patrick DDS,1,1,100.000000000000
Bruce Shields,1,1,100.000000000000
Arthur Murphy,1,1,100.000000000000
Ricardo Chaney,1,1,100.000000000000
Robert Wiley DDS,1,1,100.000000000000
Dr. Robert Mckinney,1,1,100.000000000000
Lindsay Schmidt,1,1,100.000000000000
Juan Lane,2,2,100.000000000000
Jasmin Santana,1,1,100.000000000000
Nicole Robinson MD,1,1,100.000000000000
Kristen Walls,1,1,100.000000000000
Dr. Yvonne Martinez,1,1,100.000000000000
Julia Fleming,1,1,100.000000000000
Miranda Moran,1,1,100.000000000000
Joanna Lyons,1,1,100.000000000000
Jeremy Cortez,1,1,100.000000000000
Megan Frost,1,1,100.000000000000
Kerri Stout,1,1,100.000000000000
Alice Cardenas,1,1,100.000000000000
Jared Petty,1,1,100.000000000000
Amy Mays,1,1,100.000000000000
Yesenia Castaneda,1,1,100.000000000000
Edward Estrada DDS,1,1,100.000000000000
Corey Freeman,1,1,100.000000000000
Alejandra Brandt,1,1,100.000000000000
Carolyn Fields,1,1,100.000000000000
Johnny Higgins,1,1,100.000000000000
Gail Cooper,2,2,100.000000000000
Mr. Shane Lopez,1,1,100.000000000000
Kimberly Pineda,1,1,100.000000000000
Hailey Gordon,1,1,100.000000000000
Tara Arroyo,2,2,100.000000000000
Samuel Lucas,2,2,100.000000000000
Dr. Lauren Chavez,1,1,100.000000000000
Steven Porter MD,1,1,100.000000000000
Gail Rojas,1,1,100.000000000000
Ms. Mary Morgan,1,1,100.000000000000
Jeremy Carney,1,1,100.000000000000
Lori Byrd DVM,1,1,100.000000000000
Dr. Emily Wilson MD,1,1,100.000000000000
Jamie Livingston,2,2,100.000000000000
Mr. Keith Rogers,1,1,100.000000000000
Michele Kramer,1,1,100.000000000000
Nicole Thompson DVM,1,1,100.000000000000
Kayla Mcmillan,1,1,100.000000000000
